,channel_AF3_app_entropy,arousal,valence,dominance,liking,subject,channel_F3_app_entropy,channel_F7_app_entropy,channel_FC5_app_entropy,channel_T7_app_entropy,channel_P7_app_entropy,channel_O1_app_entropy,channel_O2_app_entropy,channel_P8_app_entropy,channel_T8_app_entropy,channel_FC6_app_entropy,channel_F8_app_entropy,channel_F4_app_entropy,channel_AF4_app_entropy
0,1.5544667957315856,1.0,6.06,8.0,1.0,s25,1.6222416712503618,1.471553568924448,1.5885480310404159,1.566268252610314,1.6634258583607564,1.6212979265492407,0.23065008459561165,1.589744467050977,1.5511716116661076,1.525297174138954,1.587852242929901,1.3323121393046211,1.5736292502412303
0,1.5787695583209502,1.0,4.97,8.09,1.0,s25,1.6142708339648677,1.388216033020452,1.6167631442868227,1.5770426330719252,1.7002246363076323,1.6413614322417924,0.19887404704524902,1.5991058661923057,1.5747677161112135,1.4932001822238732,1.6039399913808858,1.0867522103909772,1.5931753029491293
0,1.219400196770136,7.97,7.9,6.21,8.86,s26,1.4562715371031412,1.4128218495434015,1.3333078402217802,1.0116092890485127,1.2662966137437976,1.4099870783440518,0.05169558398441865,1.3309228574742522,1.3186410712202852,1.4418429115712286,1.267724446626123,1.2189180185554047,1.2130015424524236
0,1.246902678073635,6.96,7.13,6.05,8.13,s26,1.5116755394092132,1.4449966959242677,1.296581351928498,1.136641408106358,1.2301787243997202,1.4422366698206743,0.13118222435092086,1.2592035307367961,1.4886815850194437,1.4855387954301946,1.2331719174339715,1.1376869749391578,1.1447066325780209
0,1.2176402246696938,9.0,8.08,7.1,8.96,s26,1.2306320880510553,1.2840504214348658,1.2632251581207319,0.9612597336881792,1.201109356271712,1.3785712080838497,0.08111281667220238,1.2991671031714196,1.1702353122925708,1.3886559511547416,1.1473870001101485,1.1312578551479358,1.177522558442436
0,1.1427021623229607,8.03,8.05,6.09,9.0,s26,1.3038822624951334,1.3390890637794546,1.2059240881602333,1.057709031073883,1.1158746266561788,1.3908304285319755,0.14816112077933896,1.1477918350990328,1.1144471807083107,1.3562863950722375,1.0243992911494284,1.0101487362498642,1.057165905068334
0,1.0700879398388516,4.0,3.01,5.04,2.01,s26,1.3117827996648894,1.3989984627056224,1.1571034190839513,1.0311030533404644,1.0673836995069141,1.3380416625761269,0.10483760680091514,1.0406563699081413,1.089544654642153,1.4015424293748557,0.9589342785079227,0.9326951667869574,0.9683441068837975
0,1.0903404454903258,8.09,7.04,7.04,9.0,s26,1.29704005485176,1.2601340482622354,1.1314071875112135,1.0641302936520898,1.1099451258559219,1.312111846237428,0.043026865554909755,1.0343206890863894,1.1570634347163429,1.1878042865679506,0.9399976366691227,0.9229967951750138,0.9442440188860388
0,1.1179151305017547,6.08,7.1,7.0,7.08,s26,1.3423997981525018,1.4273834755685648,1.1924423453493485,1.0549354129103472,1.1445528099094067,1.3375567284966192,0.03182119858708665,1.044857410899331,1.1323528275413586,1.3962407874236882,1.0101467701030158,0.9863472614438495,1.014828216918933
0,0.9956332543688764,8.01,8.17,7.12,9.0,s26,1.300466102682579,1.3987864704591693,1.0313108151662247,1.118897370605397,0.9585435692901201,1.3412147236535024,0.1481082529550899,0.85749900895709,1.029101139033079,1.3372852756999136,0.7927598837643695,0.7394109170489189,0.7665088696901678
0,1.0971662873826356,8.05,7.17,6.04,9.0,s26,1.3778301930594807,1.464061479656951,1.154789386260917,1.1710588388126668,1.0684873142374465,1.4040902402724829,0.09055178236130956,1.0004936944243914,1.2227437171019058,1.4109071295564926,0.9355033466287308,0.8854256180082771,0.9027156470830286
0,1.2311020620761588,3.08,2.91,2.92,6.06,s26,1.3199229746093595,1.3347373801074314,1.2847335769882817,1.0850403964486213,1.2210420282583794,1.4223481661928186,0.04965766131091742,1.2595332740570755,1.2128909731443125,1.4059798289153047,1.1593333327533801,1.1455021133279066,1.163997186533266
0,0.8890423294800827,8.04,6.88,5.99,8.96,s26,1.1767788917793447,1.3515497551974005,0.9646057855076173,0.9343729913711063,0.8971051168556925,1.2890660310237214,0.028960552235936854,0.7875166685963237,0.9153268700555635,1.2589986066179,0.7090628538709298,0.6842340880124476,0.7276449220829284
0,1.1753689291651526,7.04,5.04,5.97,7.04,s26,1.3402590491268573,1.3657564493882215,1.143809443207941,1.1198289936201768,1.116247233450678,1.3339144036572832,0.04015947791288754,1.0811955379165998,1.1320110516495339,1.3214101050593752,1.0493017432660259,0.9879663596913186,1.030534405605263
0,1.0759552253725126,7.12,2.94,6.05,7.1,s26,1.3482421683396582,1.4408493597801355,1.1631605222963777,1.1217284005298116,1.1104855316130289,1.4404196314206024,0.1291362183364848,0.9661453955293751,1.1998835457453185,1.4030765505306957,0.9741547825314161,0.9061603818774486,0.894762328495152
0,1.1769405560285153,9.0,8.05,7.13,9.0,s26,1.3214453083991278,1.389187816044673,1.2912716215706443,1.087941612618458,1.2400088134178198,1.5013753282921734,0.16358808787285728,1.1540333079936835,1.2884658277992886,1.445956388167347,1.1245526042022567,1.0687571229015584,1.0970590992072702
0,1.077723568191065,7.01,5.04,4.92,6.12,s26,1.219424549999419,1.3118025534094069,1.1353035578584838,0.9844548847976049,1.0993731888792526,1.3655465174939176,0.14721895572238353,1.0253266173291844,1.0906929418116569,1.3045145366169129,0.9249698230521162,0.9105088387233669,0.9758985156019273
0,1.2966548779049774,6.19,3.0,6.1,3.12,s26,1.6102301405186283,1.718105311670464,1.313676309988602,1.4502841721376187,1.2088586853532486,1.6671476768959907,0.023329797007298092,1.24722119725521,1.2123225897749634,1.5280992234187707,1.125863270398166,1.0506347969379206,1.106661862929371
0,1.1648387672592202,5.04,5.03,5.04,5.14,s26,1.2721905769153246,1.2420078275350526,1.1654070973525337,1.1191947106253068,1.1522397147879246,1.2934202910004435,0.060545033072762156,1.0537681043201483,1.009177322182282,1.2810398449617226,1.040644173672074,0.9950093719684823,1.0000926358558013
0,1.2250341140708034,9.0,2.99,6.17,8.99,s26,1.4767054309413794,1.5958462748414641,1.2673708701119093,1.432944223780646,1.1452005406685837,1.4623352268158278,0.15469731419920763,1.0721823965629786,1.2217927218342246,1.4987051157485327,1.047519930260166,0.9865620800258417,1.014838156201094
0,1.2083033550635847,8.0,7.06,6.03,7.96,s26,1.3312798307063,1.3848942316410984,1.2221793423615392,1.0110864264203463,1.140119241708117,1.3010109284133513,0.14706591246557155,1.2165819899742245,1.2498024910118395,1.3879734462331559,1.1669428495444847,1.1133581980711096,1.11667897133648
0,1.0130646916646806,8.08,6.97,7.05,9.0,s26,1.2846317426217175,1.4491358446234095,1.1574196068055072,1.026151726213823,1.0892312129701835,1.4435801310372032,0.056471979632503055,0.9333284489758289,1.1942703315082417,1.4104571251880498,0.871874703896057,0.8306446608727183,0.8735892386931852
0,1.000560943935211,6.06,2.94,5.06,7.22,s26,1.4058005060910914,1.5143730011819105,1.093525259274391,1.084373693126985,1.0010565170010302,1.4317741497474827,0.05526445573500771,0.8849111040200262,1.1282556756047062,1.3775725061769117,0.836410165595189,0.7730225153520269,0.8150792557402036
0,1.028813014775908,6.97,4.99,6.23,6.88,s26,1.2984669062867127,1.4542622759780124,1.1313969920410454,1.0228308519190228,1.0563163696107822,1.321388186532634,0.06901073013857051,0.9782844967258222,1.0915902555138253,1.3320884492812453,0.9166040882045383,0.8970670644147067,0.9090530153463545
0,1.1872833791937465,2.28,2.88,3.96,6.13,s26,1.326666281799008,1.3635530240944762,1.1685718693094964,1.2646201774935037,1.1278858358808153,1.4043429408525707,0.12295225280982525,1.1141370318454067,1.0618025951093366,1.3691921594352414,1.067601119472513,1.013843767750763,1.0418664631254488
0,0.9538912554851975,9.0,4.96,6.12,9.0,s26,1.200306728135899,1.3039916994866645,1.0565127237122596,0.8906458322500126,1.0111015165712747,1.4185705392069172,0.17832069640766335,0.8760357445740734,0.9846534585957549,1.2957244065704243,0.7168827663088253,0.7153973523290915,0.7950855865966129
0,1.3070629380005436,7.14,3.95,5.03,8.15,s26,1.375713390209103,1.3693218119528154,1.2551725496340267,1.2273826425614032,1.1968504131890763,1.4684187553046897,0.09576190049271682,1.2680245706625257,1.147087382378528,1.347921492433077,1.1615095564503854,1.142470482623128,1.1938531511236814
0,1.1924144093185944,5.05,4.04,5.04,6.0,s26,1.2993613734900875,1.3369132790346328,1.2423769014627304,1.0940284649733303,1.177669996665827,1.4185289091740474,0.06863864923679541,1.1126432147277914,1.1971348286071195,1.4049108961738677,1.0391869931218816,0.9824562063330893,1.041101007606045
0,1.009114525037687,6.0,4.03,5.04,9.0,s26,1.2838395915747576,1.443726595268969,1.0861035403802775,1.005955240380628,1.0020994735714188,1.339633141859784,0.1711453219536887,0.947785319916175,1.0334069610549799,1.3296017383425212,0.9097549547718531,0.8809107522474227,0.9018268192754486
0,1.095397738755877,5.97,5.04,3.95,6.09,s26,1.3186810640631244,1.4766909729655988,1.222457617481174,1.1236192206868951,1.123255645222701,1.5268318530807155,0.07283286816624202,1.1116112709316237,1.1457309096809247,1.470677801414399,1.01376227678724,0.9971694486360896,1.0110739277864167
0,1.2171803546679505,6.09,4.9,6.04,8.97,s26,1.4452189350661957,1.5119860520067494,1.2192442218455053,1.2114689134330354,1.1709219546474317,1.440515883797978,0.2185161615665563,1.1284938120400931,1.1893206824621605,1.4034470896260074,1.1002790025893456,1.0523815452858947,1.0856951574631095
0,1.58242537822405,4.95,2.01,2.88,7.1,s26,1.51338422612604,1.5212310476831128,1.548212922215733,1.4715576993229638,1.496280366915872,1.6820983867685282,0.05106228451438599,1.652893497741955,1.459244523553756,1.570370286246959,1.5792497730986699,1.550417756975814,1.5738710892181422
0,1.357840793352933,1.97,1.94,3.09,6.97,s26,1.430877683697258,1.4615384133112865,1.350845848126089,1.304665644142021,1.3068617936946847,1.4895847726029747,0.05414713122351911,1.3291238671271626,1.2972215902910431,1.4408210904156586,1.2658187740372568,1.227289056450171,1.2747225145561587
0,1.167102102834333,1.96,1.96,4.12,6.97,s26,1.4151108661405076,1.5392712179155144,1.240859624691658,1.1978046517389447,1.1402994592293858,1.4670335835789587,0.0649593175204628,1.1198146898021126,1.2008937284527095,1.4606374808835048,1.054657321750561,1.0055562106056226,1.037448344015726
0,1.0312773174741214,1.0,1.0,3.99,1.0,s26,1.308470693084387,1.4725454718299789,1.2426287991596476,1.0531021994822516,1.1671396068347142,1.520093626381688,0.039050417688526906,0.9699098981837508,1.172244917522109,1.4754011565091423,0.8921011556166518,0.8364338721697466,0.8641574013842281
0,1.0729908575061495,1.0,5.01,3.18,3.01,s26,1.280257546689592,1.3246651692242786,1.165041547559174,1.030606653582383,1.093510889358531,1.3970040655236837,0.1251089243077419,1.0229717148935014,1.0947518531174008,1.3691909064743188,0.8990273532985911,0.8737008942920159,0.9123532250550088
0,1.302601750790077,2.97,1.0,3.09,3.96,s26,1.4618709897218691,1.5557124640219522,1.519587677161053,1.1886572667667932,1.4488743001623434,1.686610671358018,0.039423914590564824,1.3891349770433319,1.534081941191097,1.591666866567043,1.3220537237305177,1.253707352746892,1.2335992193033904
0,1.3745444759177858,2.92,1.92,2.72,6.01,s26,1.549341942681397,1.5511535043302533,1.3589602436348445,1.3752138720539193,1.275268611165513,1.4960604953477725,0.17063676977363196,1.2879068474219264,1.2656133886810714,1.5090371354060323,1.2395723920345456,1.1869402216637277,1.235986099486214
0,1.2028070829835373,1.0,1.0,2.79,1.0,s26,1.3024063730102489,1.3846862043201438,1.3231538548564847,1.1113539355066866,1.2625572357273058,1.5254998888946822,0.12028960944712308,1.2442946977049254,1.2716120856116793,1.4224054227058276,1.175724648970074,1.1406822596506108,1.159343381435423
0,1.3191327889278872,1.15,1.06,2.18,1.0,s26,1.3413203005977028,1.3783395371011475,1.3757676387759399,1.0905996742649395,1.3154822992361748,1.4752861338870127,0.10347479219317712,1.4000127141702365,1.328192180678664,1.4423512809851164,1.3131821206171441,1.2797415456199457,1.3023294007693087
0,1.1813117123849386,1.95,1.97,3.97,1.04,s26,1.3708245479837333,1.4386725278685208,1.2545701950216386,1.1264329328549794,1.1748261433190814,1.4834238251642256,0.045260300725045166,1.1004497303147063,1.215047603231377,1.4598273176429082,1.0134304308721758,0.9655295743770496,1.0398887306986935
0,1.2472362497811411,3.06,1.0,4.97,2.05,s26,1.390575734199806,1.4284508285169637,1.2476104142617563,1.244360814515074,1.1851812373261748,1.5067647581598096,0.060702258965528166,1.1427786173741894,1.0848486952673255,1.440606578880581,1.0325387044784047,1.0076056898473333,1.0683480602672386
0,1.8828884692649224,6.03,5.04,9.0,6.0,s27,1.8522456275259023,1.7244208619023738,1.740902684298292,1.7052859176614348,1.5664218189425432,1.6188951831742155,0.07983487257284172,1.6654499194774282,1.7592324873494665,1.7509748318227052,1.8803347496553124,1.8270031508838187,1.7349059544251269
0,1.650747978536275,7.0,7.03,9.0,8.1,s27,1.6715012542350776,1.5227984217848496,1.6667898931078815,1.6829797365406813,1.5867473526214617,1.6314631875698211,0.4249404557993217,1.5852161053307379,1.6482687276140595,1.7320176885891883,1.6532060362821817,1.601095996315986,1.685017680139815
0,1.533708548657689,9.0,8.04,9.0,9.0,s27,1.6455603524701692,1.446116332648867,1.6527888775956026,1.6572352777083497,1.5470185582873937,1.6537239276906366,0.06421762561339506,1.6198558527660452,1.557419430229782,1.6789774375199755,1.5810441595678446,1.4772382055391646,1.6787073592515007
0,1.8515369948267848,7.05,7.01,9.0,7.08,s27,1.782665022656043,1.6371853698850525,1.7309563101670573,1.6682297044722807,1.6222406574757864,1.6793189434798839,0.11983986653646594,1.6612725331427596,1.801633375327011,1.8150498883832347,1.8195729386177613,1.8120946449667645,1.7483735646376584
0,1.7878601665996108,4.97,1.0,9.0,1.0,s27,1.7938888970835638,1.6919958152358134,1.7517263068645725,1.6748579494000362,1.574450096659798,1.5852303396479082,0.2695939935326308,1.6658061650208618,1.791357317430422,1.7961174930311739,1.8104878469212737,1.8699488162930136,1.7677393791540341
0,1.4350741946904484,7.0,5.04,8.08,7.96,s27,1.3866277473205812,1.3846313602381328,1.5745642379874791,1.5807667795120617,1.5637336899658507,1.6274235303048847,0.19369302712596115,1.514064169803377,1.7467588595175023,1.690549706484072,1.5376750714556944,1.6691512735070466,1.6396687143767146
0,1.7387744898114166,4.94,5.04,9.0,7.03,s27,1.7972151736264648,1.5573853652065668,1.7126771178008209,1.6756941885642158,1.6665534973216847,1.8351346952325471,0.13806998652279479,1.7457886137705163,1.7684173990487553,1.750715680479904,1.7978283143201237,1.8009953319622598,1.7293431306323912
0,1.7912005923993988,8.24,8.17,8.01,9.0,s27,1.7405407200559528,1.6504770801420583,1.7397167594813299,1.6542198247751827,1.6528499541721393,1.6974918753613597,0.09670601936181233,1.6438753082282638,1.7764210794794346,1.8209243615098192,1.7700499477432166,1.8542170720713145,1.7509681669299129
0,1.702322577568144,8.99,9.0,9.0,9.0,s27,1.5035091860617036,1.2020878868145877,1.5083832823731562,1.6060191159643313,1.6214943400292068,1.6530182645182787,0.17372600351388412,1.2970843102683816,1.6566173221536538,1.6492033875748406,1.4632214160219021,1.5347684930766627,1.546831934552369
0,1.7240885961613408,6.01,5.04,7.06,7.03,s27,1.383743437280521,1.1714934907179089,1.4074782206101655,1.5439925346126748,1.555845210992957,1.626597838101648,0.3503514106568488,1.2706569616876675,1.6872042497185076,1.601663553492295,1.463348066974409,1.5056055131573314,1.5111450717700285
0,1.6869347486769097,9.0,5.04,9.0,8.05,s27,1.684415367072483,1.4769920472321618,1.6748008016096776,1.615984159312112,1.614513153762882,1.6165181678823721,0.13961631532357055,1.5514474526286381,1.7084432982091453,1.7252059234469632,1.7699276491283822,1.7036304624311818,1.6951686545806366
0,1.9240861059209236,4.18,5.04,8.96,5.04,s27,1.8123779452649345,1.6691460483033493,1.7229613967250472,1.6589380149955462,1.5467908588501285,1.579849339141477,0.10361551768656652,1.6012788904973974,1.7682436675306237,1.7659529228581974,1.8487071933532686,1.8429233206666016,1.7495052883265423
0,1.7095599566794055,7.01,7.14,9.0,8.03,s27,1.731701289006602,1.6206183279741202,1.7282815743323834,1.6398149465274825,1.5870144464086398,1.649675012689979,0.3560655718431964,1.6088891431176497,1.7340058307696662,1.7785222983987303,1.8101802891720649,1.826247625989553,1.7214379165805198
0,1.4699140411537615,8.06,7.03,9.0,9.0,s27,1.0554634942635839,0.7521751643763666,1.0753758200159762,1.2591996413404214,1.4598451549188116,1.5793512488866437,0.018850835216634998,0.8539606841976322,1.404434629606444,1.3824007596790722,1.0979863231336968,1.0601642467635313,1.2170019818512308
0,1.75843468686546,5.04,3.06,9.0,5.04,s27,1.8572257301986568,1.7011468934350518,1.7340967950064252,1.6823379639650042,1.5388427383692855,1.5302494101107493,0.1528779849100652,1.6493784195938428,1.6943445071882444,1.7568540787608766,1.9152647909671554,1.7235585315518263,1.7295199145838405
0,1.297432885576907,8.06,6.06,8.95,8.03,s27,1.1180636415085279,0.9234574606483812,1.2389947605083345,1.3319067491125587,1.4829159965127916,1.5463859658622559,0.023265488865074957,1.0144463256239624,1.3834628824102038,1.5207164364024428,1.2013816549052558,1.457450126589455,1.370782557373433
0,1.4408678301343074,9.0,7.08,9.0,9.0,s27,1.2402790656976994,0.9298447653585629,1.2662068325066653,1.393018196751207,1.5050641227529287,1.512604694528076,0.03190166356852764,1.0656347753541495,1.4512761380889323,1.4721406251839193,1.312117075513048,1.401771911419388,1.3918695007706083
0,1.8209784613793074,9.0,8.99,9.0,9.0,s27,1.7874186743145977,1.7537038967937981,1.7818024556151677,1.6893374414178348,1.657827683460746,1.6759482923643034,0.14756106833323113,1.7087620747158772,1.7711191107259685,1.8146672246834648,1.7638444898115528,1.7614120330237304,1.7696297964274246
0,1.8395637690803337,5.06,2.0,9.0,4.04,s27,1.8327855855086126,1.6899331697088131,1.7457652020766155,1.7177663234007587,1.6161781094630596,1.655735802848679,0.06544295427127,1.6805838637793205,1.6938000061226184,1.7470719766644507,1.856299035262598,1.6939482644732733,1.73839860892405
0,1.7350722415640378,6.97,5.04,9.0,6.06,s27,1.8140607205276558,1.7315732611796042,1.751715801160536,1.7275477354672972,1.624471753029387,1.6564708801521615,0.6690430034618595,1.7402676352400555,1.6932446293067178,1.773985353315748,1.8118145709041489,1.66152027109871,1.7688551748436794
0,1.610468291235625,9.0,8.14,9.0,8.12,s27,1.647452418434841,1.4248708176477791,1.6240385642887363,1.6623608779360737,1.618421688945479,1.689304218731822,0.6073242340604561,1.5513325834288185,1.6106256786137134,1.7231497866900893,1.5676214878776982,1.5219775074225819,1.6655588958270657
0,1.1727371607980492,7.29,5.04,9.0,8.08,s27,1.4165911832427551,0.9878900546967011,1.4221739458810188,1.5233458651467355,1.5942411041956293,1.7000229625360284,0.03353435778780911,1.3601378532922532,1.383668996603196,1.528896973152456,1.4240758384829681,1.4430469212220922,1.532538245067017
0,1.7395399168915757,8.0,6.04,9.0,8.03,s27,1.8102909533198934,1.648308545685067,1.740587191416867,1.6399703680311353,1.6174472599234102,1.652061242371257,0.04685530151487338,1.630168631361463,1.740811057790694,1.7922674836938643,1.7763862559193928,1.7980643797464682,1.7293053470665134
0,1.721546686882653,8.9,7.97,8.97,7.99,s27,1.6225910277923212,1.5969659342519384,1.67606433149089,1.654490303590526,1.6655213636074455,1.697642855845852,0.5116384824000701,1.5461790678921643,1.643577595852153,1.7317668780514275,1.5817080384306177,1.6475250232219736,1.6767991859868792
0,1.9380181246788784,4.0,1.0,9.0,6.04,s27,1.9711380870700337,1.980317730856278,1.8166243632961852,1.7155159843165588,1.5746306117196172,1.5986585562790934,0.28815684658165663,1.8247403211092559,1.8012810248218436,1.8083046676625871,1.9483563414186937,1.8705204302764944,1.823147401027696
0,1.772113585137105,5.04,2.06,9.0,6.08,s27,1.8042151539152531,1.7269735819901868,1.7744722214417719,1.7475680690345197,1.6465358609011078,1.6137880450392599,0.038977866525534255,1.7067926519043342,1.6681858213636316,1.7479038842159564,1.7984596312378942,1.7614274447679632,1.7638225587800376
0,1.7470777127614898,4.97,1.0,9.0,1.0,s27,1.888533242539328,1.7331984932932132,1.7394875366354752,1.6799703671749544,1.5117812173723308,1.523932327233461,0.17539134758088837,1.6598745161293564,1.6765298887193598,1.763456439120743,1.9287550359590755,1.7404879168191352,1.7675408254826612
0,1.6754333591657664,5.04,2.01,9.0,7.06,s27,1.4326855220881547,1.1902454578953807,1.487386137022689,1.529188548382134,1.6091527311601501,1.6665760807311747,0.13640962121361633,1.2962508341580192,1.6881957154562697,1.656670441928533,1.5332916580547358,1.7542175848983783,1.566364768956869
0,1.7512907332789025,7.18,5.04,9.0,7.03,s27,1.5503501443517278,1.402068271997107,1.5659266647135963,1.6061976530724449,1.639707420085407,1.6841101360449011,0.15864457519054165,1.4062075574500872,1.678780053866027,1.6971264558384007,1.5207570835671493,1.5873977557722263,1.5984770406164337
0,1.7998413339294057,7.08,7.04,8.96,8.0,s27,1.6888598720705401,1.6187812220987623,1.679693437748143,1.628918819919262,1.6357780669986477,1.6457792306445045,0.10027736233730522,1.5557419728831463,1.7528079852517493,1.7690263512940865,1.7336692741245647,1.8099291279383776,1.6880183549267738
0,1.101813415665255,5.08,6.04,8.04,7.09,s27,1.096403164869027,1.1478299775784166,1.4280699189445367,1.5509626501112619,1.543510856263092,1.437408639445617,0.3910483670291973,1.379395595721594,1.4098742727501352,1.5124229387647805,1.0721484397427758,1.277417109081461,1.5310380687483223
0,1.7546827173044859,5.04,5.03,9.0,6.0,s27,1.3862262238376655,1.120458061819325,1.3843460492411261,1.5969861963813496,1.5722288659343864,1.662867327165566,0.03816980947674398,1.1695416290110296,1.6859065178351589,1.6019428580260593,1.4737062138612749,1.544943954814845,1.4855716215828818
0,1.5915168782840006,5.04,3.04,8.97,5.04,s27,1.6945914132638507,1.5160970286524478,1.6285855239916334,1.6586050839767266,1.5862879385278106,1.5733947437201161,0.17567468224003502,1.5816496555297803,1.6630184402761703,1.6919170902096816,1.7558213762949881,1.736743797060531,1.6804921877200494
0,1.8931255400201747,2.85,1.0,9.0,1.12,s27,1.8438675983320332,1.7703353883687853,1.8082189391852292,1.743494196864182,1.6592214101039175,1.6926120478545315,0.5546761879502995,1.7252002764470715,1.7211634883334845,1.7901393216625578,1.830997585224611,1.7442836069227114,1.7978422942288406
0,1.6294240876807606,1.0,1.0,5.03,5.04,s27,1.7322510302523586,1.586779776035665,1.71503099572573,1.7228131165805758,1.6417827463522938,1.713612808636392,0.15868273503180452,1.6873286757748511,1.6273919563492472,1.748418733728701,1.6780851956450684,1.5513625232486534,1.725178663166477
0,1.6677334176344347,6.13,7.21,9.0,8.1,s27,1.6472260837892971,1.4087593238815055,1.6445846397055508,1.6545002992348659,1.6696000364364885,1.7009470088039516,0.046607193946075265,1.5418105278262382,1.6883528399835361,1.7386536118629587,1.5879423522174503,1.648302475432656,1.6756456916385911
0,1.8015470555516888,2.99,5.03,7.1,5.13,s27,1.8021104696246848,1.6544299697365688,1.7180018711288065,1.6592764501258763,1.5719918597187013,1.6181577546971466,0.18066184759863013,1.638562532510492,1.8003431015585702,1.7562599645122594,1.845526675579868,1.8223982661029385,1.7342191241386944
0,1.4886845434363147,1.0,4.91,6.92,1.0,s27,1.405192220794258,1.1129426335901829,1.4766490013037243,1.5111193914818615,1.6514280838616022,1.7552548642092898,0.05075141798660909,1.3867446825348004,1.6495162339182086,1.618349628134407,1.369031531555767,1.39689653732992,1.5458480674215505
0,0.9068931860136802,2.14,1.01,9.0,1.97,s27,0.9683155269137189,0.9263375777295404,1.3081948260278846,1.381132678984002,1.5622833520184063,1.508619187086337,0.03530592373338193,1.1785918655917098,1.3776575935064073,1.4427449831963242,1.2582957213796289,1.3251957000096164,1.438033852628465
0,1.6172078793914988,5.04,3.06,9.0,5.04,s27,1.8103822144359167,1.7917377832615262,1.7657530246250674,1.7398001691862977,1.6245005165069326,1.6647806632390765,0.15583950897544518,1.7950674992586713,1.6134941782485859,1.7593631150419764,1.8076410607579954,1.5978652484969418,1.7591279553007482
0,1.8590685218889442,7.03,7.09,8.01,8.01,s28,1.7046391386286066,1.8350538636393647,1.8641335414571945,1.8592244330833996,1.6361445328811763,1.8471109732877773,0.40615593571915287,1.8721704396643233,1.7086467831921874,1.6918578837807488,1.807878245911743,1.8115526916436675,1.8721532253797983
0,1.665674460107705,7.99,8.1,8.06,9.0,s28,1.432650859198091,1.7323730596113665,1.7285003224201603,1.7085746933046755,1.645416589760103,1.7193248715405707,0.3465948013987288,1.7321124910566619,1.7380587508777836,1.4256221719818445,1.467993313386342,1.6951295517119993,1.7591881054017238
0,1.4275063490227975,9.0,7.04,7.0,9.0,s28,1.5597608814210009,1.3981790094830315,1.3993479439416299,1.4334812248615694,1.6587204711637415,1.459037834481867,0.32208751957195236,1.3965846115850797,1.5142599155478882,1.539273211196396,1.4319858206487024,1.4126619198958092,1.3977824231615323
0,1.392748904612489,8.08,7.09,6.96,8.08,s28,1.5556546842567545,1.3579286094974368,1.3671694798706975,1.39107035508222,1.595313759549546,1.4518953798273704,0.3188163827243735,1.3691952068297102,1.4949373142640825,1.5121863637395192,1.3601741173261743,1.3868323481587912,1.3746056729766356
0,1.630396883088574,7.04,8.03,8.19,9.0,s28,1.5603701439699962,1.6365774477016943,1.6148562338862433,1.6116910491982388,1.5552149378293096,1.62719457477702,0.49322340112443275,1.618315526822248,1.5688937696288558,1.532976701087395,1.5386505301783977,1.5574176964802078,1.6198908256137443
0,1.7555988990218125,8.15,8.1,8.06,9.0,s28,1.8874544083745253,1.8006355741997089,1.733545057433723,1.7106399386634754,1.6870657983788098,1.7144804918501233,0.15310884068938435,1.7362322182592829,1.681841967557502,1.6780620057852538,1.7278023845447485,1.673822718987589,1.7280958267974977
0,1.8496390599465693,8.09,9.0,7.08,9.0,s28,1.7372963093255267,1.846273795992687,1.834163137216831,1.8185047175189055,1.75632161400143,1.7937410507304357,0.4631963596988906,1.8245167647506646,1.772191463998137,1.7124476197290441,1.7175141164189993,1.7760143659607657,1.8255289524780904
0,1.5716736290692292,7.01,2.09,2.99,6.01,s28,1.6807075997973637,1.5471646606126628,1.5314493328285645,1.524332191405204,1.654615451984946,1.5551837320899198,0.32285942827242753,1.5236173725622284,1.5785759909843877,1.6700686852239084,1.549061261250423,1.5379847163471334,1.5217720710543077
0,1.6564697440646423,5.04,5.0,5.04,4.99,s28,1.7941477433879136,1.7293646175433581,1.6302752555046185,1.607344002134539,1.6880180461685717,1.6079885508903935,0.5588372644359239,1.6430103770521978,1.5946132410492586,1.582234507662779,1.593246229613015,1.5533082719066824,1.6360852692523844
0,1.4590879381208262,7.99,7.13,8.08,8.08,s28,1.6386914891859066,1.469758092081395,1.415841278758243,1.4404568588161197,1.6735194642149933,1.4554545747151941,0.3092955429684725,1.4188417009526129,1.5564184276411623,1.579118935525866,1.396261391383932,1.4010701690761178,1.4173197858980084
0,1.427136257020316,7.01,4.03,6.0,7.03,s28,1.5257477702909878,1.391903129506244,1.391526705526477,1.4239047977408696,1.6171268598820427,1.427455412485128,0.22378048585030585,1.3963049975772175,1.5034493149987025,1.526114619587804,1.3301099029350025,1.3914201339542145,1.3921288395927953
0,1.4724057189890165,6.06,2.05,5.04,5.99,s28,1.2028466786008325,1.4875391234298534,1.5161663308633488,1.5417600603851769,1.6109938415990408,1.5475968290271602,0.0804610702861952,1.5319447794138932,1.6350492492127566,1.309399556695562,1.2415598054825678,1.466780164744292,1.5532267262080732
0,1.4705803265065427,2.09,1.01,2.05,1.9,s28,1.4199002613554867,1.4405752140518988,1.4670695768716606,1.4997510221745154,1.6343108280522376,1.503899122998087,0.314741340328335,1.4765869338358009,1.5608776774190165,1.486455908141318,1.3896860809926421,1.4712590583706806,1.46577152071891
